MarketId,Country,Admin 1,Admin 2,Market Name,Latitude,Longitude,Population
896,Mali,Bamako,Bamako,Niamakoro,12.5811,-7.9596,1156545
253,Mali,Bamako,Bamako,Niarela,12.65,-8,780363
897,Mali,Segou,Niono,Niono,14.2526,-5.993,71214
898,Mali,Kayes,Nioro,Nioro,15.2293,-9.5928,39636
3632,Mali,Gao,Gao,N'tillit,15.5226,-0.4772,1520
2019,Mali,Gao,Bourem,Ouani,16.7154,-0.2643,7658
2020,Mali,Gao,Ansongo,Ouattagouna,15.1826,0.7201,5522
1813,Mali,Koulikoro,Kati,Ouelessebougou,11.9891,-7.9119,28964
899,Mali,Bamako,Bamako,Ouolofobougou,12.65,-8.0167,706068
900,Mali,Segou,San,San,13.3033,-4.8956,75759
2040,Mali,Tombouctou,Dire,Sareyamou,16.0881,-3.2377,4916
901,Mali,Segou,Segou,Ségou Centre,13.4496,-6.2657,140116
902,Mali,Segou,Segou,Ségou Château,13.4317,-6.2157,174903
903,Mali,Segou,Niono,Shiango,14.3985,-5.9753,28213
256,Mali,Sikasso,Sikasso,Sikasso Centre,11.3135,-5.6697,277030
904,Mali,Sikasso,Sikasso,Sikasso Médine,11.3135,-5.6697,277030
905,Mali,Koulikoro,Koulikoro,Sirakorola,13.2862,-7.5681,8300
906,Mali,Bamako,Bamako,Sogoniko,12.6064,-7.9645,1173797
907,Mali,Segou,Niono,Sokolo,14.7328,-6.1219,14370
2021,Mali,Gao,Bourem,Taboye,16.7154,-0.2643,7663
2022,Mali,Gao,Bourem,Temera,17.0005,-0.9529,8404
2031,Mali,Mopti,Tenenkou,Tenenkou,14.4545,-4.9178,19000
2023,Mali,Kidal,Tessalit,Tessalit,20.1973,1.017,1239
2520,Mali,Kidal,Kidal,Tin essako,18.4413,1.4157,27541
2032,Mali,Mopti,Tenenkou,Toguere Coumbe,14.9204,-4.5923,6794
255,Mali,Tombouctou,Tombouctou,Tombouctou,16.7705,-3.0056,93047
908,Mali,Tombouctou,Goundam,Tonka,16.1289,-3.7478,16747
909,Mali,Segou,Bla,Touna,13.1173,-5.8303,12690
1815,Mali,Sikasso,Yanfolila,Yanfolila,11.1773,-8.1546,24552
4105,Mali,Kayes,Yelimane,Yélimané,15.118,-10.5755,12078
1816,Mali,Sikasso,Yorosso,Yorosso,12.3555,-4.779,8817
1932,Mali,Mopti,Youwarou,Youwarou,15.3769,-4.258,14076
910,Mali,Sikasso,Sikasso,Zangasso,11.5782,-6.0273,1752
695,Mauritania,Hodh Ech Chargi,Amourj,Adel Bagrou,15.5345,-7.0316,6714
1611,Mauritania,Hodh El Gharbi,Aioun,Aioun,16.7,-9.6,18069
1612,Mauritania,Brakna,Aleg,Aleg,17.0516,-13.9115,22643
696,Mauritania,Adrar,Aoujeft,Aoujeft,19.9622,-13.0594,359
1613,Mauritania,Adrar,Atar,Atar,20.5109,-13.0498,21745
1614,Mauritania,Assaba,Barkeol,Barkéol,16.6404,-12.4985,3715
689,Mauritania,Brakna,Boghe,Boghé,16.5951,-14.2599,14995
1615,Mauritania,Guidimakha,Selibaby,Djougountourou,14.77,-12.2509,5185
1616,Mauritania,Gorgol,Kaedi,Kaedi,16.1465,-13.5047,34026
1357,Mauritania,Assaba,Kankossa,Kankossa,15.9389,-11.527,14122
1617,Mauritania,Assaba,Kiffa,Kiffa,16.6171,-11.4039,30891
1618,Mauritania,Gorgol,Kaedi,Lexeiba1,16.2158,-13.1449,6194
1619,Mauritania,Gorgol,Maghama,Maghama,15.5092,-12.8501,11554
690,Mauritania,Brakna,Maghta Lahjar,Magta-lahjar,17.52,-13.1,8169
1620,Mauritania,Brakna,M'Bagne,Mbagne,16.1518,-13.7765,9445
1621,Mauritania,Gorgol,M'Bout,Mbout,16.0229,-12.5795,12497
691,Mauritania,Trarza,Mederdra,Mederdra,16.8964,-15.7561,184
692,Mauritania,Tagant,Moudjeria,Moudjeria,17.8736,-12.3318,1516
1623,Mauritania,Trarza,Keur Macene,Ndiago,16.1713,-16.5004,348
1624,Mauritania,Hodh Ech Chargi,Nema,Nema,16.6162,-7.2535,31102
1625,Mauritania,Dakhlet-Nouadhibou,Nouadhibou,Nouadhibou,20.9127,-17.0488,98053
693,Mauritania,Nouakchott,Nouakchott,Nouakchott,18.1191,-16.0224,278352
1626,Mauritania,Adrar,Ouadane,Ouadane,20.9277,-11.6214,1008
1627,Mauritania,Guidimakha,Ould Yenge,Ould Yenge,15.52,-11.72,6828
1628,Mauritania,Trarza,Rosso,Rosso,16.5128,-15.805,11066
1629,Mauritania,Guidimakha,Selibaby,Selibaby,15.1589,-12.1829,41029
1630,Mauritania,Nouakchott,Nouakchott,Socogim,18.1,-15.95,790439
1632,Mauritania,Tagant,Tidjikja,Tidjikja,18.555,-11.4256,5136
1396,Mauritania,Hodh El Gharbi,Tintane,Tintane,16.38,-10.17,29974
694,Mauritania,Gorgol,Kaedi,Toufoundé-Civé,15.65,-13.2167,1708
1635,Mauritania,Hodh El Gharbi,Tintane,Twil,15.52,-10.13,4906
1636,Mauritania,Hodh Ech Chargi,Bassikounou,Vassala,15.5571,-5.516,30984
1637,Mauritania,Guidimakha,Selibaby,Wompou,15.131,-12.7256,2397
1638,Mauritania,Tiris-Zemmour,Zoueratt,Zoueiratt,22.6883,-12.4592,14433
325,Mozambique,Zambezia,Alto_Molocue,Alto Molócuè,-15.6311,37.6883,34147
6767,Mozambique,Cabo_Delgado,Ancuabe,Ancuabe (rural),-12.9612,39.8351,13124
326,Mozambique,Tete,Angonia,Angónia,-14.7235,34.3642,31557
2723,Mozambique,Cabo_Delgado,Balama,Balama,-13.3465,38.5702,33149
2727,Mozambique,Manica,Barue,Báruè,-17.9511,33.0639,402
316,Mozambique,Sofala,Cidade_Da_Beira,Beira,-19.8436,34.8389,177048
2724,Mozambique,Maputo,Matutuine,Bela Vista,-26.3432,32.6736,5170
2725,Mozambique,Maputo,Boane,Boane,-26.0409,32.3259,21857
2726,Mozambique,Sofala,Buzi,Buzi,-19.8876,34.5921,11411
6659,Mozambique,Tete,Cahora_Bassa,Cahora bassa (rural),-15.7218,32.6571,6171
2728,Mozambique,Sofala,Caia,Caia,-17.8297,35.3427,46305
2729,Mozambique,Tete,Changara,Changara,-16.9583,32.9167,4914
6660,Mozambique,Tete,Changara,Changara (rural),-16.6136,33.3293,882
6661,Mozambique,Sofala,Chemba,Chemba (rural),-17.1825,34.8896,8848
6662,Mozambique,Sofala,Chibabava,Chibabava (rural),-20.3421,33.7938,2920
2730,Mozambique,Gaza,Chibuto,Chibuto,-24.6882,33.5321,83207
1837,Mozambique,Gaza,Mapai,Chicualacuala Mapai,-22.7346,32.0598,9121
6756,Mozambique,Gaza,Chigubo,Chigubo (rural),-22.8388,33.4524,1
6663,Mozambique,Niassa,Chimbonila,Chimbonila (rural),-13.4749,35.2369,4043
327,Mozambique,Manica,Cidade_De_Chimoio,Chimoio,-19.1164,33.4833,326840
6664,Mozambique,Cabo_Delgado,Chiure,Chiure (rural),-13.5188,39.6144,1237
317,Mozambique,Gaza,Chokwe,Chokwe,-24.5333,32.9833,63899
2731,Mozambique,Maputo,Cidade_Da_Matola,Cidade da Matola,-25.9366,32.4914,459975
328,Mozambique,Niassa,Cuamba,Cuamba,-14.8447,36.6069,57718
6665,Mozambique,Tete,Doa,Doa (rural),-16.6487,34.5719,144
2734,Mozambique,Inhambane,Funhalouro,Funhalouro,-23.0891,34.3848,9583
2735,Mozambique,Manica,Gondola,Gondola,-19.0943,33.6554,53478
318,Mozambique,Sofala,Gorongosa,Gorongoza,-18.6756,34.0728,34872
2736,Mozambique,Inhambane,Govuro,Govuro,-21.2667,34.9167,16
6666,Mozambique,Inhambane,Govuro,Govuro (rural),-21.174,34.7991,248
329,Mozambique,Inhambane,Cidade_De_Inhambane,Inhambane,-23.865,35.3833,59366
2737,Mozambique,Inhambane,Inharrime,Inharrime,-24.4684,35.019,29904
2738,Mozambique,Inhambane,Inhassoro,Inhassoro,-21.5356,35.2008,17607
6667,Mozambique,Zambezia,Inhassunge,Inhassunge (rural),-18.0618,36.7514,12875
6668,Mozambique,Maputo City,Cidade_De_Maputo,KaMavota,-25.9231,32.5418,657260
6669,Mozambique,Maputo City,Cidade_De_Maputo,KaNyaka,-26.0345,32.9107,5102
6670,Mozambique,Maputo City,Cidade_De_Maputo,KaTembe,-25.9936,32.5461,89500
6671,Mozambique,Niassa,Lago,Lago(superficie) (rural),-12.7415,34.8824,535
319,Mozambique,Niassa,Cidade_De_Lichinga,Lichinga,-13.3128,35.2406,232741
2739,Mozambique,Inhambane,Mabote,Mabote,-22.0396,34.133,6223
6672,Mozambique,Inhambane,Mabote,Mabote (rural),-22.0561,34.1453,6621
2740,Mozambique,Niassa,Mecula,Macanga,-11.9383,37.8141,1
6673,Mozambique,Sofala,Machanga,Machanga (rural),-20.9802,34.9814,20094
6674,Mozambique,Manica,Machaze,Machaze (rural),-20.9971,33.3159,2689
6675,Mozambique,Manica,Macossa,Macossa (rural),-17.7014,33.4497,8010
2741,Mozambique,Nampula,Malema,Malema,-14.9478,37.4142,32159
6676,Mozambique,Nampula,Malema,Malema (rural),-14.9116,37.3747,6843
2742,Mozambique,Niassa,Mandimba,Mandimba,-14.3518,35.6505,47425
6677,Mozambique,Gaza,Mandlakaze,Mandlakaze (rural),-24.6185,34.0274,1679
2743,Mozambique,Maputo,Manhiça,Manhica,-25.3,32.8096,6371
320,Mozambique,Manica,Manica,Manica,-18.9333,32.8771,47258
321,Mozambique,Maputo City,Cidade_De_Maputo,Maputo,-25.9653,32.5892,542513
6678,Mozambique,Tete,Marara,Marara (rural),-16.0406,33.2238,4664
6679,Mozambique,Maputo,Marracuene,Marracuene (rural),-25.7366,32.6729,52075
6680,Mozambique,Gaza,Massangena,Massangena (rural),-21.5419,32.8363,2111
330,Mozambique,Inhambane,Massinga,Massinga,-23.0967,35.3378,3695
6681,Mozambique,Gaza,Massingir,Massingir (rural),-24.2133,32.5755,1030
331,Mozambique,Inhambane,Maxixe,Maxixe,-23.8597,35.3472,82115
6682,Mozambique,Niassa,Mecanhelas,Mecanhelas (rural),-15.3263,36.0186,19699
7776,Mozambique,Nampula,Muecate,Meconta (rural),-14.5736,39.5045,3358
7547,Mozambique,Cabo_Delgado,Mecufi,Mecufi (rural),-13.1825,40.3336,218
6683,Mozambique,Cabo_Delgado,Metuge,Metuge (rural),-12.9722,40.3828,22407
324,Mozambique,Zambezia,Milange,Milange,-16.0986,35.77,70801
6684,Mozambique,Zambezia,Milange,Milange (rural),-16.1063,35.7523,74454
2746,Mozambique,Maputo,Moamba,Moamba,-25.6063,32.2444,15890
332,Mozambique,Zambezia,Mocuba,Mocuba,-16.8375,36.9856,104981
6685,Mozambique,Zambezia,Mocuba,Mocuba (rural),-16.7037,37.1036,7010
6686,Mozambique,Nampula,Monapo,Monapo (rural),-14.5506,40.1848,2041
333,Mozambique,Cabo_Delgado,Montepuez,Montepuez,-13.1256,38.9997,95099
6687,Mozambique,Zambezia,Morrumbala,Morrumbala (rural),-17.0779,35.5516,3426
2747,Mozambique,Inhambane,Morrumbene,Morrumbene,-23.6577,35.3445,22202
6688,Mozambique,Manica,Mossurize,Mossurize (rural),-20.5639,32.7526,7898
6689,Mozambique,Nampula,Muecate,Muecate (rural),-14.9027,39.6346,15979
6690,Mozambique,Niassa,Muembe,Muembe (rural),-13.0879,35.531,4035
2748,Mozambique,Nampula,Murrupula,Murrupula,-15.4583,38.6773,38879
334,Mozambique,Tete,Mutarara,Mutarara,-17.44,35.0739,23484
6691,Mozambique,Tete,Mutarara,Mutarara (rural),-17.3036,35.1534,9792
335,Mozambique,Nampula,Nacala-A-Velha,Nacala,-14.5536,40.625,21743
6692,Mozambique,Nampula,Nacala-A-Velha,Nacala-Velha (rural),-14.5985,40.6122,7420
2749,Mozambique,Maputo,Namaacha,Namaacha,-25.9833,32.0177,18378
6693,Mozambique,Maputo,Namaacha,Namaacha (rural),-25.9758,32.0151,18556
6694,Mozambique,Zambezia,Namacurra,Namacurra (rural),-17.4945,37.0337,41502
322,Mozambique,Nampula,Monapo,Nampula,-14.8944,40.28,57431
2750,Mozambique,Cabo_Delgado,Namuno,Namuno,-13.6184,38.8155,24554
6695,Mozambique,Cabo_Delgado,Namuno,Namuno (rural),-13.6267,38.8179,23930
336,Mozambique,Sofala,Nhamatanda,Nhamatanda,-19.2692,34.2128,49975
6696,Mozambique,Zambezia,Nicoadala,Nicoadala (rural),-17.5914,36.7716,34625
2751,Mozambique,Inhambane,Panda,Panda,-24.0629,34.7291,10808
6697,Mozambique,Inhambane,Panda,Panda (rural),-24.0601,34.7352,10298
323,Mozambique,Cabo_Delgado,Cidade_De_Pemba,Pemba,-12.9608,40.5078,156798
337,Mozambique,Zambezia,Cidade_De_Quelimane,Quelimane,-17.8786,36.8883,221678
6698,Mozambique,Nampula,Rapale,Rapale (rural),-15.1164,39.046,11650
338,Mozambique,Nampula,Ribaue,Ribaue,-15.0494,38.2814,10647
6699,Mozambique,Nampula,Ribaue,Ribaue (rural),-15.0334,38.2016,4080
6700,Mozambique,Niassa,Sanga,Sanga (rural),-12.9465,35.3102,1354
339,Mozambique,Tete,Cidade_De_Tete,Tete,-16.1564,33.5867,208174
2753,Mozambique,Inhambane,Vilankulo,Vilanculos,-21.9985,35.321,59180
340,Mozambique,Gaza,Cidade_De_Xai-Xai,Xai Xai,-25.0519,33.6442,92042
2634,Namibia,Omaheke,Gobabis,Gobabis,-22.433,18.967,26592
2635,Namibia,Zambezi,Kongola,Katima,-17.631,24.178,839
2638,Namibia,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,22419
2637,Namibia,Hardap,Mariental Urban,Mariental,-24.633,17.967,15627
2639,Namibia,Oshana,Oshakati East,Oshakati,-17.784,15.699,43051
2633,Namibia,Otjozondjupa,Otjiwarongo,Otjiwarongo,-20.464,16.653,38774
2640,Namibia,Erongo,Swakopmund,Swakopmund,-22.683,14.533,64621
2636,Namibia,Khomas,Windhoek East,Windhoek,-22.57,17.084,100918
543,Niger,Tillaberi,Abala,Abala,14.9369,3.4336,14830
544,Niger,Tahoua,Abalak,Abalak,15.4509,6.2793,67339
545,Niger,Agadez,Aderbissinat,Aderbissinat,15.6275,7.8945,18181
546,Niger,Agadez,Tchighozerine,Agadez Commune,16.9733,7.9911,120677
548,Niger,Agadez,Arlit,Arlit,18.7369,7.3853,76198
549,Niger,Tillaberi,Ayerou,Ayorou,14.7307,0.9174,27383
550,Niger,Tahoua,Illela,Badaguichiri,14.5245,5.3676,30377
551,Niger,Zinder,Tanout,Bakin Birgi,14.2558,8.7949,17929
626,Niger,Tillaberi,Tagazar,Balayara,13.7838,2.9523,22650
553,Niger,Tillaberi,Bankillare,Bankilare,14.5765,0.7267,9012
554,Niger,Dosso,Boboye,Birnin Gaoure,13.0817,2.911,24232
555,Niger,Tillaberi,Tillaberi,Bonfeba,14.3801,1.2102,10702
556,Niger,Niamey,Niamey,Bonkaney,13.5167,2.1167,534230
557,Niger,Tahoua,Bouza,Bouza,14.4229,6.0428,32978
558,Niger,Maradi,Guidan Roumji,Chadakori,13.6757,6.9891,18060
1281,Niger,Diffa,Diffa,Chetimari,13.1821,12.4223,14837
628,Niger,Maradi,Dakoro,Dakoro,14.5,6.75,38844
560,Niger,Maradi,Madarounfa,Dan Issa,13.2048,7.2575,23648
561,Niger,Maradi,Dakoro,Dan-Goulbi,13.9799,6.5543,7474
562,Niger,Diffa,Diffa,Diffa Commune,13.3154,12.6113,46495
564,Niger,Dosso,Doutchi,Dogon Kiria,14.0605,4.3536,9614
565,Niger,Dosso,Doutchi,Dogondoutchi,13.6393,4.0287,50988
566,Niger,Zinder,Mirriah,Dole,13.8049,8.9884,452107
567,Niger,Dosso,Dosso,Dosso Commune,13.049,3.1937,90454
568,Niger,Zinder,Dungass,Dungass,13.0615,9.3434,18869
572,Niger,Dosso,Loga,Falwel,13.6432,3.2558,14989
573,Niger,Tillaberi,Filingue,Filingue,14.3521,3.3168,18953
574,Niger,Tahoua,Malbaza,Galmi,13.963,5.6728,38907
575,Niger,Maradi,Tessaoua,Garare,13.7974,7.9874,35237
576,Niger,Tahoua,Keita,Garhanga,14.5578,5.7617,8129
577,Niger,Dosso,Gaya,Gaya,11.8843,3.4492,64716
578,Niger,Tillaberi,Gotheye,Gotheye,13.8612,1.5661,18039
579,Niger,Diffa,Goudoumaria,Goudoumaria,13.7109,11.1885,8167
580,Niger,Zinder,Goure,Goure,13.9835,10.2704,13864
581,Niger,Maradi,Guidan Roumji,Guidan Roumdji,13.6576,6.6957,43120
582,Niger,Zinder,Goure,Guidiguir,13.6685,9.8313,8993
583,Niger,Zinder,Mirriah,Guidimouni,13.6929,9.5124,7500
584,Niger,Niamey,Niamey,Harobanda,13.5167,2.1167,534230
585,Niger,Agadez,InGall,Ingall,16.7878,6.9342,10150
586,Niger,Tahoua,Madaoua,Jataka,13.77,6.17,19170
587,Niger,Maradi,Mayahi,Kanembakache,13.9553,7.6712,24941
588,Niger,Tahoua,Tchintabara,Kaou,15.6,5.38,7884
589,Niger,Tahoua,Bouza,Karofane,14.3137,6.1527,20438
590,Niger,Niamey,Niamey,Katako,13.5167,2.1167,534230
591,Niger,Zinder,Goure,Kazoe,14.2176,9.9709,7925
592,Niger,Tahoua,Keita,Keita,14.7551,5.7749,25391
593,Niger,Tillaberi,Kollo,Kirtachi,12.7936,2.4776,9220
594,Niger,Tahoua,Konni,Konni,13.7937,5.2506,97735
595,Niger,Maradi,Dakoro,Kornaka,14.1026,6.9011,13116
596,Niger,Zinder,Takieta,Koundoumaoua,13.6649,8.3601,12748
597,Niger,Dosso,Loga,Loga,13.6132,3.2358,17175
598,Niger,Zinder,Magaria,Magaria,13.1772,8.4963,15545
599,Niger,Maradi,Tessaoua,Maidjirgui,13.7387,8.1349,12642
600,Niger,Diffa,Maine Soroa,Maine Soroa,13.2114,12.0241,20646
601,Niger,Tillaberi,Ouallam,Mangaize,14.6827,1.9538,8731
602,Niger,Maradi,Madarounfa,Maradi Commune,13.5,7.1017,482014
603,Niger,Zinder,Kantché,Matameye,13.4231,8.4748,23372
604,Niger,Maradi,Mayahi,Mayahi,13.9553,7.6712,24941
605,Niger,Dosso,Dosso,Mokko,13.1764,3.272,12079
629,Niger,Diffa,Diffa,Nguel Kolo,13.3167,12.6167,46764
606,Niger,Diffa,N'guigmi,Nguigmi,14.2495,13.1092,34366
607,Niger,Tillaberi,Ouallam,Ouallam,14.3188,2.0866,11934
608,Niger,Tahoua,Madaoua,Ourno,14.2996,6.4542,16868
609,Niger,Niamey,Niamey,Petit Marche,13.5167,2.1167,534230
610,Niger,Maradi,Dakoro,Sabon Machi,13.9899,6.5943,4179
611,Niger,Zinder,Magaria,Sassoumbroum,13.1172,8.4863,26043
612,Niger,Zinder,Goure,Soubdou,13.7919,10.5344,5657
613,Niger,Tahoua,Tahoua,Tahoua Commune,14.8888,5.2692,156938
615,Niger,Zinder,Tanout,Tanout,14.9709,8.8879,32041
616,Niger,Maradi,Aguie,Tchadoua,13.5464,7.4461,44623
617,Niger,Tahoua,Tchintabara,Tchintabaraden,15.8969,5.7985,35758
618,Niger,Tillaberi,Tera,Tera,14.0078,0.7531,27709
619,Niger,Maradi,Tessaoua,Tessaoua,13.7574,7.9874,49912
620,Niger,Tillaberi,Tillaberi,Tillaberi,14.2117,1.4531,34271
627,Niger,Tillaberi,Tillaberi,Tillaberi Commune,14.2117,1.4531,34271
622,Niger,Tillaberi,Torodi,Torodi,13.1192,1.7994,16212
623,Niger,Tahoua,Madaoua,Tounfafi,14.2927,6.4165,18234
624,Niger,Niamey,Niamey,Wadata,13.5167,2.1167,534230
1463,Niger,Zinder,Mirriah,Zinder Commune,13.81,8.98,457000
1967,Nigeria,Abia,Oboma Ngwa,Aba,5.1476,7.3567,333101
2394,Nigeria,Borno,Konduga,Abba Gamaram,11.8582,13.1549,588609
2388,Nigeria,Yobe,Karasuwa,Bade (Gashua),12.8687,11.0396,92569
2385,Nigeria,Borno,Konduga,Baga Road,11.868,13.1233,165317
3202,Nigeria,Borno,Konduga,Bama,11.5229,13.6892,84229
6431,Nigeria,Borno,Konduga,Banki,11.5355,13.6977,80388
3198,Nigeria,Yobe,Damaturu,Bayantasha,11.7443,11.9629,91840
1968,Nigeria,Borno,Biu,Biu,10.6111,12.195,114926
3073,Nigeria,Borno,Konduga,Bolori Stores,11.8526,13.1415,520631
2384,Nigeria,Borno,Maiduguri,Budum,11.8497,13.1634,731592
2386,Nigeria,Borno,Konduga,Bullunkutu,11.8298,13.0926,105245
2401,Nigeria,Yobe,Borsari,Bursari,12.4967,11.4995,8356
2395,Nigeria,Borno,Maiduguri,Custom,11.8507,13.1712,732942
6439,Nigeria,Yobe,Fune,Damagum,11.6788,11.3383,55216
1040,Nigeria,Borno,Mobbar,Damassack (CBM),13.01,12.56,4585
1969,Nigeria,Yobe,Damaturu,Damaturu,11.7444,11.9611,91621
2391,Nigeria,Yobe,Damaturu,Damaturu (Sunday Market),11.7398,11.9558,90387
3177,Nigeria,Borno,Damboa,Damboa,11.1576,12.7598,121075
1970,Nigeria,Katsina,Dandume,Dandume,11.4167,7.2,26956
1976,Nigeria,Kano,Dawakin Tofa,Dawanau,12.0901,8.4291,136661
3192,Nigeria,Borno,Mafa,Dikwa Central,12.0369,13.9131,102414
3193,Nigeria,Borno,Maiduguri,Gamboru,11.8525,13.1709,714413
2393,Nigeria,Yobe,Geidam,Geidam,12.8903,11.9212,40723
1971,Nigeria,Kaduna,Giwa,Giwa,11.2802,7.4179,33148
1972,Nigeria,Gombe,Akko,Gombe,10.2833,11.1667,224598
2390,Nigeria,Yobe,Gujba,Gujba (Buni Yadi),11.2852,11.9995,46763
1973,Nigeria,Jigawa,Kaugama,Gujungu,12.3623,9.5836,34773
2400,Nigeria,Yobe,Gulani,Gulani (Tettaba),10.8139,11.7282,6922
1974,Nigeria,Kebbi,Gwandu,Gwandu,12.4938,4.6423,29876
3189,Nigeria,Borno,Gwoza,Gwoza Central,11.0872,13.6998,147200
1975,Nigeria,Oyo,Ibadan North,Ibadan,7.402,3.9173,1196957
1037,Nigeria,Sokoto,Gada,Illela (CBM),13.645,5.278,13299
2399,Nigeria,Yobe,Jakusko,Jakusko,12.2019,10.8782,10232
1038,Nigeria,Katsina,Jibia,Jibia (CBM),13.08,7.24,69753
3184,Nigeria,Borno,Maiduguri,Kashuwan Shanu,11.8587,13.178,642436
1977,Nigeria,Zamfara,Kaura Namoda,Kaura Namoda,12.5952,6.5863,154206
3173,Nigeria,Borno,Konduga,Konduga,11.655,13.4197,9666
2396,Nigeria,Borno,Maiduguri,Kusawam Shanu,11.8589,13.176,643875
1978,Nigeria,Lagos,Kosofe,Lagos,6.6122,3.4019,941729
8021,Nigeria,Yobe,Machina,Machina Central,12.9176,9.9001,6385
3175,Nigeria,Adamawa,Madagali,Madagali,10.8898,13.6274,55356
6423,Nigeria,Borno,Mafa,Mafa,11.9236,13.6009,29715
1039,Nigeria,Katsina,Mai'Adua,Mai Adoua (CBM),13.18,8.23,53018
1041,Nigeria,Jigawa,Maigatari,Mai Gatari (CBM),12.78,9.44,57255
1979,Nigeria,Borno,Maiduguri,Maiduguri,11.8311,13.151,768436
3188,Nigeria,Adamawa,Michika,Michika,10.572,13.5296,9345
2397,Nigeria,Borno,Maiduguri,Monday,11.8346,13.1524,778136
3171,Nigeria,Borno,Guzamala,Monguno,12.6722,13.6184,63223
1980,Nigeria,Adamawa,Hong,Mubi,10.2676,13.2644,164338
2387,Nigeria,Yobe,Nguru,Nguru,12.873,10.4456,118698
1981,Nigeria,Yobe,Potiskum,Potiskum,11.7072,11.0825,265672
6432,Nigeria,Borno,Gwoza,Pulka,11.2277,13.7809,55575
1982,Nigeria,Kaduna,Lere,Saminaka,10.4165,8.6814,94144
6879,Nigeria,Borno,Shani,Shani Main Market,10.2227,12.052,25051
2398,Nigeria,Borno,Maiduguri,Tashan Bama,11.811,13.1821,743185
2392,Nigeria,Yobe,Yunusari,Yunusari,13.1498,11.5402,7928
2389,Nigeria,Yobe,Yusufari,Yusufari,13.0627,11.1714,8866
2630,Republic of Moldova,Tighina,Causeni,Causeni,46.642,29.409,18198
2631,Republic of Moldova,Chisinau,Chisinau,Chisinau,47.027,28.842,331635
1046,Rwanda,Northern Province,Gakenke,Base,-1.65,29.8747,43722
1383,Rwanda,Eastern Province,Bugesera,Batiment,-2.1456,30.0914,51015
1045,Rwanda,Western Province,Rutsiro,Birambo,-1.918,29.4497,38015
2373,Rwanda,Eastern Province,Gatsibo,Bubare,-1.5951,30.2545,61519
1047,Rwanda,Western Province,Nyamasheke,Bugarama,-2.3321,29.2128,44118
1400,Rwanda,Southern Province,Ruhango,Buhanda,-2.2291,29.6617,49707
1560,Rwanda,Western Province,Nyamasheke,Bumazi,-2.45,29,48923
1049,Rwanda,Western Province,Nyamasheke,Bushenge,-2.4268,29.0021,55354
1050,Rwanda,Southern Province,Huye,Butare,-2.6038,29.7431,109706
1051,Rwanda,Northern Province,Musanze,Byangabo,-1.559,29.5494,71774
1052,Rwanda,Northern Province,Gicumbi,Byumba,-1.5775,30.0625,94342
1053,Rwanda,Western Province,Rutsiro,Congo - Nil,-1.9577,29.3843,44833
1491,Rwanda,Northern Province,Gicumbi,Gacurabwenge,-1.5815,30.0674,92837
1054,Rwanda,Kigali City,Kicukiro,Gahanga,-1.9769,30.1058,418395
1055,Rwanda,Western Province,Rutsiro,Gakeli,-1.9464,29.4846,40160
1056,Rwanda,Northern Province,Gakenke,Gakenke,-1.6483,29.7999,46412
1057,Rwanda,Southern Province,Nyamagabe,Gasarenda,-2.506,29.4813,51794
1058,Rwanda,Northern Province,Rulindo,Gaseke,-1.6155,29.9248,52122
1059,Rwanda,Southern Province,Kamonyi,Gashyushya,-2.045,29.8419,50383
1060,Rwanda,Eastern Province,Kirehe,Gatore,-2.2779,30.5868,44500
2380,Rwanda,Southern Province,Gisagara,Gatunda,-2.7415,29.8454,36679
2356,Rwanda,Northern Province,Gicumbi,Gicumbi,-1.5769,30.0682,92004
2355,Rwanda,Northern Province,Gicumbi,Gihembe (Camp),-1.5975,30.0765,91101
1062,Rwanda,Southern Province,Nyamagabe,Gikongoro,-2.464,29.5739,72275
7389,Rwanda,Southern Province,Gisagara,Gisagara,-2.5972,29.8381,37977
1063,Rwanda,Western Province,Administrative unit not available,Gisenyi,-1.7028,29.2564,193462
1401,Rwanda,Southern Province,Huye,Huye,-2.5805,29.716,78641
1065,Rwanda,Southern Province,Nyamagabe,Kabacuzi,-2.4738,29.5819,73607
1066,Rwanda,Eastern Province,Kayonza,Kabarondo,-2.0172,30.5486,50251
1067,Rwanda,Western Province,Ngororero,Kabaya,-1.747,29.5431,55468
2363,Rwanda,Eastern Province,Kirehe,Kabeza,-2.3068,30.8348,18701
1068,Rwanda,Southern Province,Gisagara,Kabuga,-2.6883,29.855,49388
2357,Rwanda,Northern Province,Gicumbi,Kageyo,-1.6047,30.08,86819
1070,Rwanda,Western Province,Rusizi,Kamembe,-2.4798,28.9022,65072
1484,Rwanda,Southern Province,Huye,Karambi,-2.5064,29.6126,57243
1402,Rwanda,Northern Province,Gakenke,Karenge,-1.6407,29.8157,45955
2377,Rwanda,Western Province,Karongi,Karongi,-2.0691,29.3508,36262
1072,Rwanda,Southern Province,Kamonyi,Kayenzi,-1.8986,29.85,41579
1073,Rwanda,Southern Province,Gisagara,Kibirizi,-2.6503,29.7817,65874
1074,Rwanda,Eastern Province,Ngoma,Kibungo,-2.1644,30.5419,56948
1487,Rwanda,Western Province,Karongi,Kibuye (Karongi),-2.0556,29.3497,33971
1075,Rwanda,Kigali City,Kicukiro,Kicukiro,-1.9769,30.1058,418395
