latitude,longitude,rwi,error
19.5494371,104.2272949,-0.475,0.418
16.5203656,107.4353027,0.368,0.420
11.3615678,105.8972168,0.062,0.393
11.6845141,106.7541504,-0.827,0.389
9.5682508,105.7214355,-0.372,0.411
20.9306583,104.4470215,0.225,0.389
12.2648633,107.3913574,-0.346,0.405
10.2176252,104.8425293,0.045,0.390
20.2725029,105.3918457,-0.729,0.376
12.3721972,108.9514160,0.217,0.415
22.0754590,103.5900879,0.030,0.416
12.7796606,108.3801270,0.854,0.399
10.4986143,107.3254395,0.262,0.393
12.0070844,108.9294434,0.372,0.397
10.2824911,105.1940918,-0.030,0.410
22.3195891,105.0622559,-0.678,0.353
10.1311167,105.8752441,-0.253,0.474
21.1152490,104.8425293,-0.672,0.387
10.3257277,105.6994629,0.831,0.420
12.7796606,108.7756348,0.373,0.392
11.2753865,106.8420410,0.034,0.411
11.0382553,106.5124512,0.535,0.421
22.9482765,106.0510254,0.112,0.376
17.3191761,106.7102051,0.289,0.398
20.5196439,105.6555176,0.547,0.389
9.3515125,104.8645020,0.073,0.404
20.3549272,106.2707520,0.352,0.426
22.5430006,103.8757324,0.595,0.417
20.1900348,106.1169434,0.635,0.407
9.2647792,105.2160645,-0.105,0.425
9.3298312,105.3918457,-0.204,0.420
21.5246269,105.0402832,0.681,0.407
19.0725011,104.9963379,-0.085,0.419
9.6549077,105.9411621,0.482,0.405
16.7098626,106.8859863,-0.273,0.399
18.4900283,105.7214355,-0.076,0.403
20.6225019,105.0622559,0.300,0.398
10.3473437,105.8093262,0.548,0.411
12.3078021,107.5891113,0.534,0.387
11.2753865,106.8640137,0.273,0.408
20.4578958,105.5456543,-0.490,0.380
18.5108654,105.3479004,0.353,0.435
15.3583559,108.3361816,0.250,0.394
16.4782298,107.5231934,0.920,0.418
13.2078602,109.2590332,0.565,0.387
12.0070844,106.8640137,-0.540,0.410
16.4360849,107.8308105,0.047,0.549
21.2381821,104.0515137,0.463,0.400
13.8060751,107.9626465,-0.657,0.406
10.2608706,104.7326660,0.159,0.399
18.6774709,105.6994629,1.283,0.442
8.7439361,104.9523926,-0.036,0.394
12.3936586,107.7868652,-0.185,0.390
11.4692577,106.6442871,0.078,0.403
12.1145226,108.2043457,-0.068,0.406
20.8280094,106.6882324,1.346,0.469
10.3257277,105.0622559,-0.092,0.404
10.1743738,104.9743652,0.099,0.391
10.6714043,105.5236816,0.398,0.394
10.1527460,105.5456543,-0.041,0.394
22.8470703,106.0290527,0.189,0.331
10.1311167,105.3259277,0.007,0.415
15.6759319,108.1604004,-0.656,0.413
13.8060751,108.9953613,0.233,0.409
13.9340669,109.0173340,0.747,0.412
18.4483464,105.9191895,0.694,0.430
19.8183898,105.3479004,-0.574,0.401
20.9922139,106.4025879,0.785,0.429
21.5246269,105.5236816,0.046,0.409
10.9519780,107.0837402,0.494,0.415
10.9304048,107.6330566,-0.481,0.430
12.9510290,109.3688965,0.289,0.383
10.7577626,105.3259277,-0.212,0.411
11.5553801,107.9406738,-0.109,0.388
21.1357449,104.7766113,0.127,0.419
12.6081759,107.9626465,-0.271,0.399
12.8867796,108.0725098,0.163,0.394
10.5202184,105.5236816,0.408,0.415
21.0127268,106.6003418,0.623,0.455
21.0127268,105.5236816,0.839,0.471
11.0166883,106.8200684,0.579,0.429
20.9306583,105.8312988,0.921,0.458
21.6676382,105.7653809,0.282,0.412
