latitude,longitude,rwi,error
11.4261866,-85.8801270,-0.137,0.419
13.5071552,-85.4846191,-0.782,0.299
13.8914108,-84.0563965,-0.652,0.333
12.7582314,-85.3747559,-0.722,0.305
12.9081979,-85.9899902,-0.154,0.421
13.7847363,-86.6052246,0.356,0.337
13.1650736,-86.0119629,-0.238,0.366
12.1145226,-85.3747559,0.818,0.484
13.1436775,-84.2541504,-0.274,0.308
13.4003068,-85.1989746,-0.207,0.323
12.9510290,-85.6384277,-0.427,0.333
11.3184804,-85.7702637,-0.258,0.348
12.5438394,-85.9460449,-0.858,0.319
11.7705700,-86.5173340,0.913,0.463
13.1436775,-85.1330566,-0.313,0.432
11.7275454,-84.1882324,-0.127,0.325
13.1222796,-86.2536621,-0.153,0.377
12.1145226,-86.0998535,0.165,0.406
13.4857894,-84.9792480,-0.644,0.316
13.0580745,-86.7150879,-0.611,0.322
12.3292689,-84.2102051,-0.749,0.353
14.2750302,-84.2102051,-0.871,0.309
13.3789314,-85.5725098,-0.367,0.412
13.7207082,-85.9020996,-0.515,0.334
12.6724962,-85.1550293,-0.377,0.299
13.6780130,-84.2980957,-0.543,0.307
13.0580745,-84.8034668,-0.553,0.335
12.9296144,-84.6276855,-0.487,0.304
13.4216803,-86.3854980,-0.576,0.359
13.7633955,-85.5065918,-0.510,0.316
12.6724962,-84.5397949,-0.432,0.323
13.6353101,-86.6491699,-0.570,0.293
11.6199546,-85.9899902,-0.717,0.383
11.7920798,-86.1877441,-0.165,0.345
14.0833011,-83.9465332,0.029,0.352
11.9640971,-85.0012207,-0.484,0.342
11.3184804,-84.5617676,-0.223,0.440
11.4692577,-85.4846191,-0.550,0.319
13.9980363,-84.2541504,-0.580,0.331
12.3936586,-86.1657715,-0.547,0.388
12.3292689,-83.6828613,0.627,0.513
11.8350943,-85.0012207,-0.416,0.321
11.8565990,-86.0339355,0.266,0.412
11.9426009,-85.1989746,-0.853,0.307
13.1864679,-86.2316895,0.048,0.311
12.3721972,-86.7370605,-0.335,0.364
12.7153674,-84.5178223,-0.984,0.331
13.1436775,-86.2756348,-0.704,0.320
14.2324377,-84.1442871,-0.608,0.325
12.4151184,-85.0231934,-0.347,0.325
12.8653594,-84.4299316,-0.916,0.308
11.8996033,-86.1877441,0.358,0.423
11.9426009,-86.4733887,-0.353,0.392
12.8867796,-84.8913574,-0.467,0.316
13.2506393,-86.4953613,-0.591,0.346
13.5498812,-85.4846191,-0.383,0.315
13.1008797,-86.0778809,-0.313,0.461
12.8010881,-86.2316895,0.055,0.378
11.2107336,-84.4299316,-0.809,0.341
13.0366691,-85.1989746,-0.399,0.297
13.7207082,-85.1770020,-0.598,0.300
13.8060751,-85.8801270,-0.362,0.296
11.7920798,-84.4958496,-0.540,0.332
13.3147939,-86.3195801,-0.565,0.424
12.6510579,-85.8801270,-0.520,0.295
11.8996033,-86.3635254,-0.376,0.350
13.9980363,-84.5397949,-0.744,0.337
12.3078021,-86.6931152,-0.829,0.369
13.3789314,-86.1437988,-0.531,0.439
11.3831090,-84.5178223,-0.470,0.316
13.1222796,-84.6936035,-0.630,0.303
13.6139558,-84.8254395,-0.712,0.331
12.8010881,-87.5061035,-0.433,0.335
13.3147939,-85.9240723,-0.301,0.375
11.3400249,-84.4738770,-0.610,0.340
12.7796606,-87.4841309,-0.635,0.376
12.6081759,-85.9680176,-0.566,0.453
13.4430519,-85.8142090,-0.372,0.329
13.4644216,-85.0231934,-0.607,0.301
12.4794869,-86.8029785,0.266,0.399
13.2506393,-85.4846191,-0.801,0.336
12.2433913,-86.7150879,0.053,0.423
13.3575541,-84.4519043,-0.552,0.305
12.6724962,-85.6823730,-0.735,0.390
12.2004420,-84.6716309,-0.627,0.313
12.0070844,-84.2761230,-0.668,0.355
12.1360050,-85.2648926,-0.372,0.329
12.9081979,-86.1877441,0.526,0.413
13.8274120,-85.4846191,-0.654,0.300
12.9510290,-85.5285645,-0.413,0.397
13.2292507,-86.8249512,-0.425,0.397
13.7633955,-86.6931152,-0.361,0.299
12.5009395,-84.2980957,-0.574,0.347
11.2753865,-84.4958496,-0.620,0.373
12.4151184,-83.9245605,-0.681,0.337
12.7368003,-84.7155762,-0.791,0.330
13.3575541,-84.8693848,-0.273,0.409
13.9553920,-85.3747559,-0.282,0.326
11.7920798,-86.2316895,-0.428,0.336
12.4151184,-87.0666504,-0.267,0.333
13.2078602,-84.9133301,-0.698,0.301
12.3292689,-85.5285645,-0.235,0.373
11.5553801,-84.2102051,-0.703,0.342
11.2753865,-84.6276855,-0.905,0.389
13.2292507,-86.0998535,-0.013,0.415
12.5438394,-84.3640137,-0.274,0.335
11.7490585,-83.8806152,-0.994,0.320
11.8135879,-86.0119629,-0.579,0.355
13.0794780,-85.9899902,0.991,0.463
13.0794780,-85.8801270,-0.002,0.430
13.2078602,-84.7375488,-0.237,0.302
13.7207082,-84.9133301,-0.820,0.325
13.6993616,-85.3308105,-0.588,0.325
13.3789314,-84.5617676,-0.677,0.304
11.2538371,-84.6936035,-0.434,0.429
13.6993616,-85.1770020,-0.535,0.300
12.7796606,-85.9460449,-0.536,0.327
11.1029466,-85.7263184,-0.080,0.451
13.6566625,-86.0559082,-0.153,0.294
13.3789314,-85.9240723,0.203,0.439
11.9426009,-84.2980957,-0.380,0.335
13.2934109,-85.6164551,-0.576,0.311
13.3575541,-86.5393066,-0.182,0.442
