latitude,longitude,rwi,error
10.2392486,-7.1520996,-0.680,0.323
6.5008990,-3.7463379,-0.445,0.349
5.4957038,-5.2185059,-0.127,0.362
7.4169421,-4.1857910,-0.310,0.332
7.8524985,-6.6467285,-0.074,0.336
5.5394455,-4.3395996,-0.539,0.368
9.6332456,-3.3728027,-0.430,0.397
5.4082108,-3.1311035,-0.083,0.406
6.4354006,-4.5812988,-0.606,0.343
5.7143797,-3.4826660,-0.579,0.327
6.0422360,-5.0427246,-0.322,0.340
5.6269192,-6.0314941,-0.350,0.362
5.1237722,-5.6359863,-0.499,0.342
6.9591440,-3.4606934,-0.828,0.354
8.4615055,-6.6467285,0.120,0.396
7.6129974,-4.7570801,-0.476,0.357
7.5258726,-6.9982910,-0.351,0.328
6.4135660,-5.5041504,-0.537,0.396
5.5831840,-5.6140137,-0.619,0.366
6.5008990,-4.0100098,-0.735,0.380
5.1456567,-4.9108887,-0.135,0.355
7.8960294,-7.0202637,-0.293,0.376
9.2864645,-5.2624512,-0.270,0.459
8.8090822,-7.9431152,-0.807,0.323
7.9613173,-7.6794434,-0.468,0.381
6.6755194,-8.0310059,-0.125,0.333
10.3689583,-6.7346191,-0.658,0.327
8.9827489,-5.8776855,0.017,0.444
5.5831840,-2.8674316,-0.108,0.325
6.2825384,-7.4597168,-0.478,0.325
8.7656527,-6.6906738,-0.363,0.363
9.6765684,-5.2185059,-0.238,0.337
7.1990006,-6.0095215,-0.622,0.343
5.1894234,-6.6247559,-0.216,0.379
5.7581050,-6.3391113,-0.329,0.354
5.2113056,-5.3063965,-0.324,0.401
7.0899903,-7.8552246,-0.513,0.330
6.5008990,-4.6691895,-0.328,0.355
9.7198857,-3.3288574,-0.461,0.337
7.3079846,-3.0212402,-0.550,0.329
6.9373327,-7.6794434,-0.320,0.329
7.8960294,-5.9655762,-0.396,0.382
5.7799663,-3.0651855,-0.382,0.340
8.5918843,-5.9875488,-0.742,0.339
6.6318701,-6.6027832,-0.648,0.355
8.8090822,-6.1633301,-0.412,0.334
7.1335976,-5.9655762,-0.427,0.343
10.0013102,-5.8337402,-0.455,0.358
7.6783293,-6.0314941,-0.418,0.349
9.5465832,-5.7019043,-0.468,0.352
4.9048867,-7.0861816,-0.507,0.357
5.2113056,-6.2512207,-0.272,0.333
7.0463790,-8.0090332,-0.391,0.344
9.7415422,-5.4382324,-0.812,0.333
9.4165483,-6.4929199,-0.573,0.332
8.4397714,-5.1086426,-0.108,0.424
7.0027636,-3.8122559,-0.397,0.339
7.6129974,-5.4382324,-0.244,0.377
5.4738318,-6.1853027,-1.111,0.341
8.9393399,-4.7351074,-0.756,0.327
9.4382242,-4.4055176,-0.745,0.436
8.8742168,-4.1198730,-0.614,0.390
7.0027636,-8.2287598,-0.399,0.328
6.2388552,-6.6687012,-0.543,0.416
7.3733623,-6.0095215,-0.656,0.371
6.5882169,-8.2727051,-0.166,0.393
8.0918616,-7.5695801,-0.673,0.329
9.5249141,-6.5588379,-0.353,0.356
6.4572344,-6.9543457,-0.415,0.342
6.1733235,-3.1970215,-0.407,0.347
6.6973426,-6.8444824,-0.331,0.335
8.0483515,-2.7795410,0.352,0.497
7.4169421,-7.7673340,-0.355,0.327
5.6269192,-3.7683105,-0.595,0.352
7.7436512,-7.2619629,-0.813,0.328
5.5394455,-5.1525879,-0.795,0.347
8.9827489,-2.7575684,-0.526,0.323
5.6706511,-3.4606934,-0.130,0.324
7.5694372,-6.6027832,-0.268,0.388
8.4832384,-4.6032715,-0.455,0.345
7.1990006,-6.1413574,-0.436,0.438
6.0640861,-5.0427246,-0.345,0.340
8.6136097,-5.3503418,0.000,0.365
5.4738318,-5.0646973,-0.497,0.346
6.5008990,-7.1081543,-0.347,0.351
6.2825384,-4.1857910,-0.495,0.337
5.6706511,-5.7238770,-0.438,0.359
7.1117945,-7.9211426,-0.434,0.341
7.1772006,-6.7126465,-0.508,0.333
7.1117945,-7.9431152,-0.491,0.343
7.4823037,-8.0090332,-0.618,0.319
9.6115820,-6.8664551,-0.425,0.338
6.2825384,-4.9548340,0.411,0.424
6.5227299,-7.4816895,0.689,0.482
9.5249141,-4.8889160,-0.847,0.328
5.7581050,-5.3942871,-0.091,0.368
7.6783293,-7.6354980,-0.658,0.343
5.3863356,-6.2731934,-0.870,0.345
7.3733623,-7.3718262,0.611,0.506
7.6129974,-5.3063965,-0.247,0.371
5.2550677,-4.4055176,-0.380,0.399
7.2643942,-6.6027832,-0.421,0.377
5.4738318,-4.2297363,-0.033,0.430
6.8718928,-6.2731934,-0.215,0.369
8.9393399,-5.5480957,-0.922,0.333
6.6318701,-8.0969238,-0.352,0.324
7.3951528,-5.0427246,-0.425,0.405
5.3425828,-3.7902832,0.165,0.420
9.8714518,-4.9548340,-0.661,0.326
9.5899171,-5.7019043,-0.321,0.470
5.4957038,-4.0759277,1.059,0.435
7.3297783,-5.0866699,-0.374,0.344
6.8937071,-5.9655762,-0.697,0.375
5.1237722,-6.4489746,-0.777,0.339
9.8714518,-3.8781738,-0.793,0.398
6.6536952,-3.9880371,-0.734,0.394
7.3733623,-6.6467285,-0.716,0.364
6.3698938,-3.3068848,-0.703,0.337
5.9985331,-5.0866699,-0.052,0.339
7.7436512,-5.2185059,-0.472,0.386
4.6421296,-7.2180176,-0.383,0.325
5.4300853,-3.5046387,-0.073,0.380
7.7218784,-3.9440918,-0.394,0.356
5.3207052,-6.8225098,-0.603,0.340
8.3310827,-6.0974121,0.668,0.525
7.5694372,-6.0974121,-0.370,0.400
9.9363874,-6.1413574,-0.479,0.343
6.8500775,-6.4929199,-0.097,0.391
6.1514779,-3.1311035,-0.319,0.324
4.7735207,-6.6247559,0.562,0.535
9.5032437,-4.6911621,-0.736,0.324
6.4354006,-5.5920410,-0.490,0.404
9.3731925,-5.0866699,-0.654,0.334
8.5701576,-7.5695801,-0.559,0.325
6.6536952,-5.2185059,-0.313,0.357
6.5227299,-4.0979004,-0.525,0.382
8.9393399,-3.1750488,-0.425,0.378
5.3425828,-6.1633301,-0.531,0.364
9.5682508,-5.4162598,-0.254,0.443
5.5613152,-4.6691895,-0.710,0.371
7.3515708,-6.0974121,-0.416,0.349
6.6100440,-8.2287598,-0.109,0.458
6.5008990,-4.8669434,-0.268,0.368
7.8524985,-6.6247559,-0.240,0.389
9.3948711,-2.9333496,-0.152,0.343
10.0662199,-7.6794434,-0.457,0.345
7.3733623,-5.3942871,0.717,0.475
6.2606973,-3.8562012,-0.863,0.369
8.8307950,-5.2844238,-0.580,0.374
5.9766803,-6.6467285,-0.586,0.373
5.5175751,-6.5368652,-0.142,0.333
5.3863356,-4.4274902,-0.141,0.448
6.9591440,-3.6584473,-0.309,0.336
9.5465832,-4.8669434,-0.868,0.327
5.2550677,-4.3176270,-0.129,0.355
5.5175751,-6.7785645,-0.514,0.327
5.1894234,-3.3068848,-0.020,0.437
9.5899171,-5.3942871,0.586,0.529
6.3917304,-6.8005371,-0.406,0.342
5.6050520,-3.2629395,-0.536,0.326
6.8718928,-3.7243652,-0.661,0.335
6.8937071,-3.6145020,0.199,0.335
10.1094859,-5.1306152,-0.509,0.367
9.4598988,-5.1745605,-0.069,0.359
7.2425974,-3.2409668,-0.495,0.345
7.4169421,-6.5588379,-0.862,0.348
7.1335976,-4.1198730,-0.732,0.411
5.3207052,-6.3610840,-0.532,0.349
6.5227299,-5.1086426,-0.089,0.455
8.2006163,-7.7893066,-0.837,0.330
8.4615055,-6.1633301,-0.481,0.374
7.0463790,-6.6247559,-0.448,0.331
5.4300853,-5.2185059,-0.458,0.364
5.1018870,-5.5700684,-0.151,0.455
5.4082108,-4.1638184,0.160,0.435
4.8611009,-6.7126465,-0.387,0.357
7.0245718,-7.2399902,-0.485,0.353
10.0662199,-7.9211426,-0.457,0.322
6.7846256,-7.8552246,-0.660,0.324
6.0422360,-4.1638184,-0.454,0.338
7.4387304,-6.6467285,-0.375,0.394
8.0048367,-5.8557129,-0.303,0.349
6.6318701,-7.5036621,-0.165,0.362
7.0899903,-7.8112793,-0.619,0.336
6.5445599,-8.4704590,0.024,0.362
5.8455454,-3.1311035,-0.715,0.327
6.4790672,-6.2072754,-0.526,0.358
7.5040887,-7.0422363,-0.105,0.339
7.5258726,-5.5041504,-0.467,0.355
6.6536952,-7.4157715,-0.623,0.373
7.3515708,-5.0207520,0.096,0.384
8.1136149,-6.7565918,-0.420,0.338
8.1136149,-3.8781738,-0.218,0.345
6.9155204,-8.0529785,-0.666,0.328
5.7362428,-6.0974121,-0.015,0.364
5.6487856,-5.4602051,-0.211,0.444
7.1117945,-6.7565918,-0.490,0.411
6.1733235,-3.6145020,-0.368,0.355
7.5040887,-5.7458496,-0.505,0.370
7.7001044,-7.1960449,-0.383,0.363
10.0229482,-5.5041504,-0.563,0.344
6.8718928,-6.3171387,-0.364,0.380
8.3310827,-5.9655762,-0.707,0.337
6.3917304,-6.2951660,-0.549,0.443
7.7436512,-5.1525879,-0.506,0.406
7.3733623,-7.7893066,-0.180,0.473
5.5613152,-3.8342285,-0.247,0.352
9.5682508,-6.6906738,-0.532,0.328
7.4823037,-7.8552246,-0.781,0.322
9.4815719,-6.4929199,-0.637,0.353
6.1951683,-5.7897949,-0.402,0.396
5.4957038,-5.2624512,-0.043,0.394
7.1117945,-7.3937988,0.235,0.362
6.6100440,-6.6027832,-0.601,0.355
6.3043786,-4.0319824,-0.571,0.378
7.4605176,-5.0646973,-0.040,0.398
9.8930985,-5.5920410,-0.701,0.340
7.3297783,-8.2946777,-0.296,0.325
7.0899903,-8.1188965,-0.232,0.347
6.0640861,-4.1418457,-0.434,0.361
6.1296313,-3.5046387,-0.270,0.347
9.6982277,-6.9104004,-0.322,0.336
7.8307313,-4.2297363,-0.554,0.341
6.5882169,-4.1638184,-0.658,0.358
6.5227299,-6.4270020,-0.367,0.349
7.6129974,-2.9333496,-0.542,0.328
6.6318701,-3.5046387,-0.457,0.363
5.8236865,-4.3176270,-0.236,0.424
9.7198857,-5.6359863,-0.219,0.349
6.6536952,-6.9763184,-0.371,0.359
6.8282612,-7.8552246,-0.601,0.325
6.8937071,-6.5368652,-0.618,0.408
6.3262180,-4.5373535,0.418,0.403
10.3257277,-5.1525879,-0.400,0.331
6.8937071,-6.6687012,-0.430,0.380
6.7846256,-6.2951660,-0.447,0.367
8.2658549,-7.6794434,0.305,0.483
5.3863356,-5.2844238,-0.621,0.348
6.9155204,-3.9001465,-0.517,0.335
8.1571180,-5.8996582,-0.335,0.416
9.0044514,-6.0095215,-0.203,0.442
6.0203850,-5.2185059,-0.972,0.402
7.2861900,-6.3610840,-0.563,0.362
8.2223637,-4.8010254,-0.230,0.338
10.0445848,-6.9323730,-0.771,0.326
8.1353671,-7.6794434,-0.405,0.359
6.4354006,-3.3508301,-0.262,0.435
7.3079846,-7.8771973,-0.341,0.328
6.5008990,-6.9104004,-0.361,0.327
7.2643942,-5.5261230,-0.739,0.353
5.6269192,-5.8337402,-0.607,0.333
7.5040887,-3.8562012,0.121,0.332
