latitude,longitude,rwi,error
2.9978987,18.4460449,-0.995,0.335
-1.8783255,15.8532715,-0.052,0.396
-4.4449973,13.1066895,0.107,0.330
-4.4449973,12.9089355,-0.394,0.331
-3.8094460,11.9860840,-0.142,0.326
0.0109863,14.8864746,0.720,0.381
-1.8344033,16.4904785,-0.752,0.345
3.3927908,16.6442871,-0.489,0.333
-3.6998186,13.6560059,-0.063,0.339
-3.2392398,12.1398926,-0.181,0.329
-3.9409805,11.2829590,-0.318,0.336
-1.2193903,16.4245605,-0.081,0.338
-4.0286586,14.0515137,-0.857,0.328
1.6367402,14.6667480,-0.379,0.338
0.2746571,15.5017090,-0.592,0.329
-1.2633253,15.7653809,-0.710,0.331
0.3625464,17.4133301,-0.619,0.333
1.9002862,18.0505371,-0.482,0.336
3.4585910,18.6218262,-0.820,0.339
3.0417830,18.4680176,-1.083,0.336
0.7800052,17.8747559,-0.581,0.334
-3.8752158,13.9855957,-0.715,0.328
-2.9978987,13.2165527,-1.242,0.322
-4.1820725,12.7331543,-0.200,0.361
-4.8829942,11.9201660,0.779,0.481
-4.1163273,11.7004395,0.335,0.346
1.2193903,17.0178223,-0.411,0.334
-1.0656124,15.3918457,-0.941,0.331
-4.1820725,11.8981934,-0.728,0.331
3.0417830,18.4020996,-0.966,0.335
0.3405742,14.7766113,-0.849,0.332
-2.6906608,15.5456543,-0.314,0.328
2.3174830,18.1384277,-0.266,0.333
-4.0505767,13.3923340,-0.743,0.325
-4.1601581,15.3039551,1.125,0.461
3.4805234,17.2375488,-0.534,0.331
2.9101249,17.6330566,-1.006,0.333
-1.0656124,15.2160645,-0.059,0.329
1.5488836,17.9187012,-1.320,0.342
-4.1382430,13.6340332,-0.621,0.327
-1.0875811,15.9191895,-0.262,0.342
-4.7516240,12.0300293,-0.417,0.332
-4.2478122,13.7878418,-0.395,0.327
-0.4724067,15.8532715,0.150,0.333
-4.2697242,15.2819824,1.239,0.458
-0.3405742,15.8312988,-0.249,0.330
1.8344033,18.0505371,-0.500,0.337
-2.6906608,12.1398926,-0.499,0.329
2.3174830,17.6550293,-1.132,0.349
-0.9118267,17.3254395,-0.477,0.333
3.3050503,16.8859863,-0.735,0.332
-0.1647947,17.6770020,-0.412,0.335
-4.7954168,13.4362793,0.249,0.358
-1.8783255,16.1169434,-0.452,0.402
-4.6640299,13.4143066,-0.242,0.327
-4.0724942,13.9416504,-0.281,0.327
-2.4272521,14.5788574,-0.093,0.325
-4.1382430,11.6784668,-0.578,0.330
-4.6640299,13.2165527,-0.464,0.332
-4.3354564,15.1940918,0.412,0.450
-4.2258996,11.7883301,-0.489,0.332
-4.1820725,13.5021973,0.091,0.452
-0.8239462,15.1721191,-0.572,0.329
1.1534865,17.3693848,-0.294,0.339
2.6028640,18.3142090,-0.551,0.334
1.4390576,17.8527832,-0.648,0.340
0.4724067,14.4909668,-0.629,0.334
-0.3405742,16.0510254,-0.489,0.331
0.7800052,17.1276855,-0.186,0.334
-0.0109863,17.7209473,-0.711,0.335
-4.1820725,14.0075684,-0.649,0.327
-3.7217452,13.8317871,-0.749,0.324
-3.0198411,14.0295410,-0.431,0.322
-1.3511931,15.3259277,-0.470,0.330
-4.1382430,15.3039551,1.204,0.469
-0.4504348,17.6989746,-0.442,0.335
-4.6859294,11.9421387,0.378,0.445
-4.5326183,11.9641113,0.569,0.339
-3.8971380,14.1174316,-0.236,0.326
-1.1095498,16.1828613,-0.475,0.398
-0.3405742,15.5676270,-0.567,0.329
-3.2611771,13.1506348,-0.363,0.321
-3.9190595,13.5241699,-0.563,0.339
-3.9409805,14.1174316,-0.599,0.327
-4.2697242,13.8537598,-0.288,0.370
-0.5163504,17.3913574,-0.658,0.332
-4.6202287,13.5241699,-0.654,0.327
0.2087398,15.6115723,-0.511,0.329
3.4147247,18.5998535,-0.791,0.339
2.5589632,18.2482910,-0.308,0.333
-2.5589632,12.6892090,-0.666,0.325
-3.7655967,14.1394043,-0.640,0.325
1.5928123,16.0070801,0.159,0.379
-4.2039864,15.2160645,0.022,0.362
1.1754546,16.9958496,-0.559,0.334
-1.8124418,15.4577637,-0.344,0.331
-4.3135463,15.1501465,1.002,0.405
1.1315182,17.0178223,-0.153,0.334
-4.1820725,13.9636230,-0.513,0.328
-1.6587038,15.6115723,-0.444,0.332
-3.8971380,13.9416504,-0.743,0.326
1.4610233,17.8747559,-0.424,0.341
-1.9661667,15.8752441,-0.586,0.335
