latitude,longitude,rwi,error
17.4030627,-12.8210449,-0.718,0.255
16.6467178,-12.4475098,0.184,0.410
15.6547754,-6.4270020,-0.405,0.261
16.2041247,-13.6560059,-0.359,0.271
15.5489602,-9.6350098,-0.657,0.269
16.4571585,-12.5134277,-0.486,0.260
17.4240283,-12.6013184,-0.125,0.304
15.9507657,-11.2390137,-0.828,0.258
15.0827314,-12.5793457,0.054,0.299
15.5701276,-7.1520996,-0.194,0.268
15.8873757,-9.4372559,-0.294,0.267
14.8917045,-12.2058105,-0.226,0.263
16.8150577,-6.4050293,-0.417,0.264
15.5277906,-9.9865723,-0.838,0.270
16.4992989,-15.7214355,-0.058,0.313
16.0985977,-12.2058105,-0.680,0.260
15.5066188,-5.8337402,-0.555,0.263
16.5203656,-13.2604980,-0.615,0.264
15.6547754,-5.5920410,-0.514,0.258
15.6970862,-12.3376465,-0.530,0.264
17.6544909,-11.8762207,-0.656,0.262
18.1354112,-16.0070801,0.357,0.393
20.5607954,-15.5017090,0.813,0.397
15.8662413,-9.2175293,-0.339,0.266
15.2099875,-12.1838379,0.051,0.279
16.7309063,-15.1721191,-0.810,0.278
15.5066188,-12.5793457,-0.634,0.267
16.2463197,-12.9528809,-0.151,0.264
17.5078668,-12.0080566,-0.941,0.259
16.5203656,-7.5915527,-0.409,0.264
15.1887835,-11.9201660,-0.444,0.271
15.7393882,-8.6462402,-0.581,0.282
16.7940233,-14.0515137,-0.809,0.263
16.4992989,-6.9104004,-0.823,0.291
16.7519476,-10.6237793,0.214,0.257
16.2463197,-13.1945801,-0.338,0.273
17.0672871,-10.8435059,-0.333,0.259
16.7519476,-14.9304199,-0.325,0.260
16.6888167,-12.3156738,-0.437,0.257
16.0141357,-7.5915527,-0.267,0.268
19.5701418,-12.6013184,-0.134,0.320
16.5835521,-14.2932129,-0.516,0.271
16.8571194,-12.8210449,-0.290,0.260
16.8150577,-14.0515137,-0.390,0.348
15.6759319,-9.5910645,-0.908,0.264
16.5414301,-15.6335449,-0.819,0.277
15.4642688,-10.6018066,-0.480,0.267
16.8571194,-12.3815918,-0.519,0.258
17.1722825,-10.6237793,-0.100,0.322
16.2041247,-16.4685059,-0.571,0.334
15.5701276,-8.0310059,-0.332,0.266
16.0774856,-7.5036621,-0.833,0.268
15.9085080,-9.5910645,-0.313,0.266
16.0352546,-7.5476074,-0.141,0.267
17.0882909,-10.9313965,-0.483,0.259
15.6970862,-8.1848145,-0.526,0.266
16.2674138,-8.5803223,-0.515,0.325
16.9201944,-15.2160645,0.356,0.404
17.0882909,-12.4255371,-0.560,0.256
16.2252233,-13.2824707,-0.778,0.273
20.9306583,-17.0397949,1.267,0.409
16.7940233,-14.0954590,-0.339,0.374
16.8991717,-11.0192871,-0.736,0.258
16.5203656,-12.9528809,-0.498,0.261
16.8150577,-13.1066895,-0.257,0.258
16.1197076,-12.9968262,-0.509,0.264
16.9201944,-7.5695801,0.002,0.265
15.7393882,-8.9978027,-0.087,0.291
15.5701276,-12.0520020,-0.728,0.265
16.6256648,-11.3488770,-0.114,0.253
15.4219101,-11.1730957,-0.383,0.261
16.9201944,-12.9748535,-0.651,0.261
16.3306825,-13.0407715,-1.041,0.267
18.7815164,-11.6784668,-0.091,0.310
16.6677684,-14.3811035,-0.587,0.265
15.6970862,-5.7458496,-0.819,0.276
15.7816814,-12.3815918,-0.677,0.260
16.2041247,-13.3703613,-0.371,0.273
15.3371669,-12.8869629,-0.095,0.431
17.6126105,-14.9963379,-0.584,0.262
15.9085080,-7.3498535,-0.960,0.268
16.5835521,-10.5798340,-0.674,0.275
16.2463197,-9.9865723,-0.289,0.261
17.0672871,-10.8874512,-0.694,0.259
15.6124559,-10.8874512,-0.704,0.267
17.6963617,-15.6555176,-0.684,0.252
15.2523892,-12.2717285,-0.246,0.261
16.5203656,-11.3488770,-0.645,0.256
21.2381821,-16.5124512,-0.588,0.353
15.3583559,-12.6892090,-0.763,0.270
15.8873757,-7.2619629,-0.282,0.267
15.5489602,-7.1960449,-0.442,0.269
18.1354112,-16.0290527,-0.158,0.418
16.0985977,-13.5021973,-0.256,0.271
16.9622326,-13.3703613,0.235,0.349
15.9085080,-7.9870605,-0.810,0.269
16.6256648,-12.4035645,-0.787,0.259
16.6256648,-9.8327637,0.098,0.259
20.4578958,-12.3596191,0.587,0.390
16.2252233,-8.1628418,-0.397,0.353
15.2735868,-12.0959473,-0.810,0.264
16.6256648,-15.7434082,-0.443,0.263
16.2041247,-7.7233887,-0.701,0.265
16.6256648,-12.3156738,-0.781,0.258
15.6336167,-7.8552246,-0.518,0.270
16.6467178,-13.6120605,-0.387,0.262
16.4150090,-13.5461426,-0.531,0.265
17.6544909,-11.8103027,-0.977,0.264
16.3095952,-7.7453613,-0.286,0.265
16.0985977,-10.9753418,-0.536,0.260
16.2885057,-16.4904785,-1.112,0.258
16.1197076,-9.5031738,-0.205,0.263
15.8873757,-7.7893066,-0.369,0.268
17.2562360,-14.3151855,-0.297,0.259
17.0462809,-13.6120605,-0.325,0.261
18.0518668,-15.9631348,1.375,0.364
15.5912928,-6.8225098,-0.970,0.280
15.2947823,-12.2717285,-0.786,0.266
