latitude,longitude,rwi,error
14.5729506,-15.0402832,-0.678,0.387
14.5091441,-14.3151855,-0.697,0.382
12.6724962,-16.1169434,-0.675,0.456
13.3361750,-12.9528809,-0.650,0.358
14.5729506,-16.8640137,-0.670,0.396
14.1898373,-16.0729980,0.661,0.526
15.9296380,-13.4802246,-0.715,0.381
16.2041247,-14.9743652,-0.803,0.378
13.2720261,-15.0402832,-0.540,0.380
12.9081979,-16.2487793,-0.566,0.413
14.7855051,-16.7541504,-0.434,0.513
13.1222796,-14.3811035,-0.612,0.430
14.3814760,-15.6555176,-1.007,0.411
15.5066188,-16.5783691,-0.651,0.373
15.5277906,-14.3591309,-0.367,0.377
15.7182383,-16.0510254,-0.229,0.437
15.5489602,-16.3146973,-1.037,0.424
16.5835521,-14.6008301,-0.618,0.399
14.6792536,-14.6228027,-0.968,0.386
15.8451046,-15.5895996,-0.532,0.376
14.8279911,-16.2707520,-1.246,0.452
13.2506393,-13.1945801,-0.633,0.394
14.9766264,-16.5563965,-0.322,0.411
13.0580745,-16.7321777,-0.465,0.436
14.3601909,-16.5124512,-0.228,0.466
15.6970862,-16.4465332,-0.796,0.396
13.1222796,-14.1394043,-0.471,0.396
12.8439375,-14.7106934,-0.121,0.402
15.2735868,-13.9855957,-0.671,0.421
14.7430107,-15.8972168,-0.566,0.480
14.6792536,-15.8093262,-1.040,0.402
13.6353101,-15.6994629,-0.040,0.391
13.9980363,-15.7434082,-0.757,0.415
13.1436775,-15.5676270,-0.534,0.385
14.0833011,-15.9411621,0.223,0.415
13.6780130,-14.5129395,-0.837,0.374
15.2523892,-16.2927246,-0.982,0.384
15.6547754,-16.2487793,0.124,0.520
15.4007275,-16.5563965,-0.461,0.374
13.6353101,-12.9968262,-0.427,0.376
12.8439375,-15.1721191,-0.366,0.395
15.9085080,-13.7219238,-0.326,0.399
14.7430107,-16.3146973,-0.645,0.400
14.7217604,-16.6662598,-0.794,0.474
13.4430519,-15.0183105,-0.620,0.393
13.6566625,-15.8752441,-0.211,0.404
15.7816814,-15.6774902,-0.807,0.378
12.9081979,-16.1169434,-0.420,0.413
14.8917045,-16.7541504,-1.073,0.413
15.1675773,-16.0949707,-0.300,0.411
14.9553991,-16.5124512,-0.606,0.535
15.2523892,-16.1169434,-0.429,0.456
14.8492310,-16.4025879,-0.047,0.465
14.7855051,-12.4694824,-0.414,0.441
14.3176146,-16.4025879,0.250,0.523
16.2252233,-16.1389160,-0.137,0.398
15.1251586,-16.3586426,-0.766,0.416
14.5942153,-16.5124512,-0.587,0.397
13.8060751,-12.6672363,-0.979,0.365
12.8225137,-14.9304199,-0.423,0.434
13.5925995,-14.4689941,-0.724,0.388
13.9553920,-15.9411621,-0.605,0.412
14.1259215,-14.4470215,-0.948,0.376
15.8239658,-14.4030762,-0.817,0.380
14.1898373,-14.6228027,-0.244,0.383
15.4430906,-16.4025879,-0.408,0.453
14.1685340,-12.7551270,-0.913,0.448
14.2963234,-16.8859863,-0.850,0.474
16.4150090,-14.6447754,-0.513,0.380
13.3789314,-14.9743652,-0.796,0.375
16.3095952,-15.5676270,-1.130,0.378
15.1463690,-14.8425293,-0.764,0.383
14.5091441,-15.3039551,-0.725,0.384
15.8239658,-15.3918457,-0.362,0.375
14.8704688,-16.6442871,-1.006,0.452
15.2735868,-16.3806152,-0.649,0.490
12.9938527,-15.7434082,-0.208,0.468
15.0190747,-16.4685059,-0.725,0.395
12.8225137,-16.3806152,0.362,0.451
15.0615146,-16.1608887,-0.263,0.446
16.1830238,-14.9963379,-0.900,0.377
15.5066188,-15.1940918,-0.174,0.387
15.5277906,-16.2487793,-0.573,0.426
14.3601909,-16.6223145,-0.231,0.454
13.5071552,-13.4362793,-0.370,0.384
15.2311894,-15.8532715,-0.656,0.392
15.4219101,-15.5895996,-0.368,0.408
13.6993616,-16.0510254,-0.798,0.436
12.7368003,-13.8537598,-0.582,0.361
15.1251586,-15.8312988,-0.425,0.379
14.3176146,-16.8420410,-0.305,0.413
14.8279911,-17.0397949,-0.227,0.463
14.2963234,-15.4138184,-0.604,0.407
13.9127399,-15.9851074,-0.508,0.390
15.4430906,-15.9851074,-0.862,0.400
15.1251586,-15.8972168,-0.406,0.418
14.2111385,-15.0842285,-0.889,0.387
14.4453192,-16.5783691,-0.648,0.440
15.4642688,-14.6447754,-1.106,0.378
15.5701276,-13.2165527,-0.313,0.381
15.4219101,-16.3806152,-0.734,0.511
15.5066188,-14.5349121,-0.815,0.378
12.6296178,-15.6994629,-0.095,0.449
12.4151184,-16.4245605,0.091,0.398
12.6081759,-16.0290527,-0.681,0.462
15.4007275,-15.7434082,-0.862,0.380
16.1619207,-16.2927246,0.054,0.466
16.5414301,-15.4357910,-0.141,0.466
14.8067491,-16.6223145,-0.662,0.478
14.7855051,-15.9851074,-0.425,0.482
12.9296144,-13.9416504,-0.652,0.369
15.1887835,-14.8425293,-0.070,0.381
12.9081979,-14.7326660,-0.238,0.387
16.0985977,-14.2053223,-0.706,0.385
